Lineage,Country,Localitynew,Latitude,Longitude_c,Island,Sex,Bill,Wing
Tyto furcata,USA_Pennsylvania,Latrobe,40.31,-79.63,0,1,225,321
Tyto furcata,USA_Pennsylvania,Ligonier,40.24,-79.23,0,2,237,349
Tyto furcata,USA_Pennsylvania,Manheimtownship,40.11,-76.27,0,2,228,339
Tyto furcata,USA_Pennsylvania,MountLebanon,40.35,-80.05,0,2,211,339
Tyto furcata,USA_Pennsylvania,Newmansville,40.42,-79.37,0,1,215,338
Tyto furcata,USA_Pennsylvania,Shalertownship,40.52,-79.96,0,1,207,309
Tyto furcata,USA_Pennsylvania,Southparktownship,40.29,-80,0,1,214,353
Tyto furcata,USA_Pennsylvania,Wexford,40.61,-80.05,0,2,225,340
Tyto furcata,USA_Pennsylvania,Wilmerding,40.39,-79.8,0,2,229,347
Tyto furcata,USA_Pennsylvania,Philadelphia,39.95,-75.173,0,NA,225,342
Tyto furcata,USA_Pennsylvania,Lancaster,40.04,-76.3,0,2,218,341
Tyto furcata,USA_Pennsylvania,Allentown,40.6,-75.47,0,2,236,355
Tyto furcata,USA_Pennsylvania,MontgomeryCo,42.21,-75.37,0,NA,231,348
Tyto furcata,USA_Pennsylvania,Montour,40.47,-80.14,0,2,224,354
Tyto furcata,USA_Pennsylvania,WestmorelnadCo,40.31,-79.47,0,2,226,353
Tyto furcata,USA_Pennsylvania,DelawarePA,39.92,-75.4,0,2,223,339
Tyto furcata,USA_Pennsylvania,SharonHill,39.91,-75.26,0,2,228,347
Tyto furcata,USA_Pennsylvania,Glenolden,39.9,-75.29,0,1,225,332
Tyto furcata,USA_Pennsylvania,ChesterPA,39.86,-75.3605,0,2,228,326
Tyto furcata,USA_Pennsylvania,TinicumMarsh,39.88,-75.27,0,2,224,351
Tyto furcata,USA_Pennsylvania,ChesterPA,39.86,-75.36,0,1,232,346
Tyto furcata,USA_Rhode_Island,WashingtonCounty,41.39,-71.62,0,1,238,347
Tyto furcata,USA_Rhode_Island,WashingtonCounty,41.39,-71.6205,0,1,227,349
Tyto furcata,USA_Rhode_Island,BlockIsland,41.17,-71.5805,1,2,224,337
Tyto furcata,USA_Rhode_Island,NewPortCounty,41.51,-71.26,0,1,243,367
Tyto furcata,USA_Rhode_Island,BlockIsland,41.17,-71.58,1,2,218,337
Tyto furcata,USA_South_Carolina,StHelenaIsland,32.38,-80.57,1,2,223,337
Tyto furcata,USA_South_Carolina,SanteeGunClub,33.14,-79.4,0,2,212,332
Tyto furcata,USA_South_Carolina,Hardeeville,32.3,-81.05,0,2,219,344
Tyto furcata,USA_South_Carolina,Charleston,32.76,-79.99,0,1,207,341
Tyto furcata,USA_Tennessee,Dickson,36.07,-87.3805,0,1,216,336
Tyto furcata,USA_Texas,AransasCounty,28.24,-96.87,0,1,221,325
Tyto furcata,USA_Texas,Holiday,33.8,-98.71,0,1,208,333
Tyto furcata,USA_Texas,Belleville,29.92,-96.25,0,NA,225,356
Tyto furcata,USA_Texas,Sealy,29.77,-96.16,0,NA,217,338
Tyto furcata,USA_Texas,SeymourTX,33.58,-99.25,0,2,220,346
Tyto furcata,USA_Texas,Beecounty,28.4,-97.75,0,1,221,348
Tyto furcata,USA_Texas,Beecounty,28.4,-97.7505,0,2,227,332
Tyto furcata,USA_Texas,BrazoriaCo,29.17,-95.4405,0,2,214,335
Tyto furcata,USA_Texas,BrazoriaCo,29.17,-95.44,0,2,224,352
Tyto furcata,USA_Texas,FreeportTX,28.94,-95.37,0,1,229,351
Tyto furcata,USA_Texas,CollegeStation,30.66,-96.3,0,NA,230,345
Tyto furcata,USA_Texas,Cove,29.81,-103.25,0,NA,207,337
Tyto furcata,USA_Texas,Marathon,30.2,-103.23,0,2,218,342
Tyto furcata,USA_Texas,Falfurias,27.22,-98.15,0,2,231,340
Tyto furcata,USA_Texas,Brownswood,31.69,-98.97,0,2,234,342
Tyto furcata,USA_Texas,Brownsville,25.92,-97.48,0,1,223,324
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4805,0,1,220,328
Tyto furcata,USA_Texas,Brownsville,25.92,-97.481,0,1,213,332
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4815,0,2,230,332
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4825,0,1,218,319
Tyto furcata,USA_Texas,Brownsville,25.92,-97.483,0,1,206,317
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4835,0,2,220,337
Tyto furcata,USA_Texas,Brownsville,25.92,-97.484,0,2,228,335
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4845,0,1,225,331
Tyto furcata,USA_Texas,Brownsville,25.92,-97.485,0,2,237,342
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4855,0,2,215,325
Tyto furcata,USA_Texas,Brownsville,25.92,-97.486,0,2,241,352
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4865,0,1,228,322
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4875,0,2,244,344
Tyto furcata,USA_Texas,Brownsville,25.92,-97.488,0,1,231,319
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4885,0,1,214,327
Tyto furcata,USA_Texas,Brownsville,25.92,-97.489,0,1,234,330
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4895,0,1,211,342
Tyto furcata,USA_Texas,CalhoumCo,28.48,-96.63,0,1,229,344
Tyto furcata,USA_Texas,PortLavaca,28.6,-96.63,0,2,228,344
Tyto furcata,USA_Texas,CameronCo,26.1167,-97.5166,0,1,237,337
Tyto furcata,USA_Texas,CameronCo,26.1167,-97.5171,0,1,222,321
Tyto furcata,USA_Texas,CameronCo,26.1167,-97.5176,0,2,225,343
Tyto furcata,USA_Texas,CameronCo,26.1167,-97.5181,0,2,226,339
Tyto furcata,USA_Texas,CameronCo,26.1167,-97.5186,0,1,202,320
Tyto furcata,USA_Texas,CameronCo,26.1167,-97.5191,0,1,227,334
Tyto furcata,USA_Texas,CameronTX,30.86,-96.97,0,2,216,337
Tyto furcata,USA_Texas,SanBenitoTX,26.15,-97.63,0,1,212,341
Tyto furcata,USA_Texas,SantaRosaTX,26.25,-97.83,0,2,214,349
Tyto furcata,USA_Texas,Brownsville,25.92,-97.49,0,2,223,340
Tyto furcata,USA_Texas,Ranchoviejo,26.03,-97.52,0,1,246,332
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4905,0,2,222,327
Tyto furcata,USA_Texas,Brownsville,25.92,-97.491,0,2,214,353
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4915,0,2,230,345
Tyto furcata,USA_Texas,Brownsville,25.92,-97.492,0,2,223,335
Tyto furcata,USA_Texas,Harlingen,26.18,-97.7,0,2,237,334
Tyto furcata,USA_Texas,SantaMariaTX,26.08,-97.85,0,1,218,335
Tyto furcata,USA_Texas,CollegeStation,30.66,-96.3005,0,1,221,333
Tyto furcata,USA_Texas,ColumbusTX,29.69,-96.55,0,2,229,363
Tyto furcata,USA_Texas,ColoradoCo,29.62,-96.54,0,1,216,338
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.44,0,1,226,342
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.4405,0,2,215,327
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.441,0,2,246,346
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.4415,0,1,224,342
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.442,0,2,217,343
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.4425,0,1,223,328
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.443,0,2,218,340
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.4435,0,1,218,323
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.444,0,1,235,336
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.4445,0,1,220,339
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.445,0,1,216,332
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.4455,0,2,224,305
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.446,0,2,230,332
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.4465,0,1,215,322
Tyto furcata,USA_Texas,Crane,31.39,-102.36,0,2,228,332
Tyto furcata,USA_Texas,VanHorn,31.03,-104.83,0,1,215,332
Tyto furcata,USA_Texas,ElPasoTX,31.79,-106.38,0,2,231,344
Tyto furcata,USA_Texas,ElPasoTX,31.79,-106.3805,0,2,235,344
Tyto furcata,USA_Texas,ElPasoTX,31.79,-106.381,0,2,238,354
Tyto furcata,USA_Texas,ElPasoTX,31.79,-106.3815,0,2,225,352
Tyto furcata,USA_Texas,ElPasoTX,31.79,-106.3825,0,2,245,347
Tyto furcata,USA_Texas,ElPasoTX,31.79,-106.383,0,NA,217,333
Tyto furcata,USA_Texas,Floydada,33.98,-101.34,0,2,220,350
Tyto furcata,USA_Texas,FairfieldTX,31.11,-96.25,0,1,209,323
Tyto furcata,USA_Texas,NavasotaRiver,30.44,-96.05,0,NA,233,339
Tyto furcata,USA_Texas,Goodlett,34.28,-99.73,0,2,232,339
Tyto furcata,USA_Texas,HarrisCo,29.86,-95.39,0,2,223,342
Tyto furcata,USA_Texas,LaPorte,29.65,-95.03,0,2,229,341
Tyto furcata,USA_Texas,Houston,29.78,-95.36,0,1,225,333
Tyto furcata,USA_Texas,Rule,33.18,-99.99,0,2,230,351
Tyto furcata,USA_Texas,HidalgoCo,26.4,-98.18,0,1,228,343
Tyto furcata,USA_Texas,HidalgoCo,26.4,-98.1805,0,NA,235,329
Tyto furcata,USA_Texas,HighIsland,29.57,-94.39,0,1,230,320
Tyto furcata,USA_Texas,HighIsland,29.57,-94.3905,0,1,226,329
Tyto furcata,USA_Texas,HighIsland,29.57,-94.391,0,2,224,339
Tyto furcata,USA_Texas,IrionCo,31.3,-100.98,0,2,236,350
Tyto furcata,USA_Texas,LakeTexana,28.94,-96.57,0,2,227,347
Tyto furcata,USA_Texas,Falfurias,27.22,-98.1505,0,2,210,350
Tyto furcata,USA_Texas,Guthrie,33.61,-100.25,0,NA,230,335
Tyto furcata,USA_Texas,Guthrie,33.61,-100.2505,0,1,223,342
Tyto furcata,USA_Texas,Riviera,27.43,-97.66,0,2,227,360
Tyto furcata,USA_Texas,Kingsville,27.51,-97.86,0,2,230,348
Tyto furcata,USA_Texas,ThreeRivers,28.47,-98.17,0,2,227,348
Tyto furcata,USA_Texas,RichlandTX,31.92,-96.43,0,NA,221,353
Tyto furcata,USA_Texas,NuecesCo,27.73,-97.64,0,1,203,313
Tyto furcata,USA_Texas,BoysRanch,35.52,-102.23,0,2,233,336
Tyto furcata,USA_Texas,Friona,34.63,-102.72,0,1,234,338
Tyto furcata,USA_Texas,PecosCity,31.4,-103.5,0,1,218,336
Tyto furcata,USA_Texas,Amarillo,35.21,-101.83,0,2,224,340
Tyto furcata,USA_Texas,TravisCo,30.33,-97.78,0,1,224,338
Tyto furcata,USA_Texas,Umberger,34.97,-101.1,0,1,220,337
Tyto furcata,USA_Texas,Balmorhea,30.96,-103.721,0,2,225,348
Tyto furcata,USA_Texas,Balmorhea,30.96,-103.7205,0,NA,213,345
Tyto furcata,USA_Texas,Balmorhea,30.96,-103.72,0,NA,225,334
Tyto furcata,USA_Texas,Pecoson,31.32,-103.68,0,1,204,347
Tyto furcata,USA_Texas,RefugioCo,28.32,-97.17,0,2,224,336
Tyto furcata,USA_Texas,RefugioCo,28.32,-97.1705,0,2,235,348
Tyto furcata,USA_Texas,TivoliTX,28.455,-96.8877,0,2,238,353
Tyto furcata,USA_Texas,Austwell,28.38,-96.85,0,1,224,331
Tyto furcata,USA_Texas,RichmondTX,29.58,-95.75,0,2,226,329
Tyto furcata,USA_Texas,RunnelsCo,31.83,-99.97,0,2,230,349
Tyto furcata,USA_Texas,SanMarcosCA,29.86,-97.93,0,2,215,333
Tyto furcata,USA_Texas,PortlandTX,27.89,-97.31,0,1,234,347
Tyto furcata,USA_Texas,Aspermont,33.14,-100.22,0,2,224,327
Tyto furcata,USA_Texas,ArlingtonTX,32.7,-97.12,0,2,232,336
Tyto furcata,USA_Texas,Rendon,32.58,-97.23,0,1,215,332
Tyto furcata,USA_Texas,TaylorCo,32.31,-99.88,0,2,226,338
Tyto furcata,USA_Texas,Abilene,32.46,-99.73,0,1,215,342
Tyto furcata,USA_Texas,TivoliTX,28.455,-96.8882,0,1,217,337
Tyto furcata,USA_Texas,TivoliTX,28.455,-96.8887,0,2,245,347
Tyto furcata,USA_Texas,SanAngelo,31.44,-100.46,0,1,234,344
Tyto furcata,USA_Texas,SanAngelo,31.44,-100.4605,0,NA,226,333
Tyto furcata,USA_Texas,SanAngelo,31.44,-100.461,0,2,197,318
Tyto furcata,USA_Texas,Austin,30.25,-97.73,0,1,219,352
Tyto furcata,USA_Texas,Austin,30.25,-97.731,0,2,219,342
Tyto furcata,USA_Texas,Cline,29.2,-99.78,0,1,208,332
Tyto furcata,USA_Texas,WallerCo,30.01,-95.89,0,1,236,343
Tyto furcata,USA_Texas,WichitaFalls,33.9,-98.51,0,NA,216,339
Tyto furcata,USA_Texas,Harold,34.04,-99.02,0,2,220,338
Tyto furcata,USA_Texas,Kermit,31.84,-103.09,0,2,208,344
Tyto furcata,USA_Texas,Muleshoe,34.22,-102.72,0,2,228,356
Tyto furcata,USA_Texas,Quitaque,34.37,-101.06,0,2,221,341
Tyto furcata,USA_Texas,HaleTX,34.07,-101.83,0,2,242,354
Tyto furcata,USA_Texas,Levelland,33.58,-102.36,0,2,213,340
Tyto furcata,USA_Texas,Levelland,33.58,-102.3605,0,NA,241,347
Tyto furcata,USA_Texas,Commerce,33.23,-95.91,0,2,228,350
Tyto furcata,USA_Texas,KnoxTX,33.61,-99.74,0,2,230,340
Tyto furcata,USA_Texas,Lubbock,33.57,-101.88,0,1,210,330
Tyto furcata,USA_Texas,Lubbock,33.57,-101.8805,0,1,238,336
Tyto furcata,USA_Texas,Lubbock,33.57,-101.881,0,1,218,335
Tyto furcata,USA_Texas,NewDeal,33.73,-101.84,0,2,222,329
Tyto furcata,USA_Texas,Standford,32.94,-99.78,0,NA,229,338
Tyto furcata,USA_Texas,KaufmanCo,32.6,-96.28,0,1,220,342
Tyto furcata,USA_Texas,ArcherCoTX,33.61,-98.69,0,2,234,349
Tyto furcata,USA_Texas,Dallas,32.77,-96.78,0,1,222,322
Tyto furcata,USA_Texas,HuntCo,33.12,-96.09,0,1,221,331
Tyto furcata,USA_Texas,HendersonCo,32.21,-95.8505,0,2,242,334
Tyto furcata,USA_Texas,DentonCo,33.2,-97.12,0,2,234,328
Tyto furcata,USA_Texas,BetweenDallasandGainesville,33.37,-97.12,0,2,240,354
Tyto furcata,USA_Texas,Dallas,32.77,-96.7805,0,2,226,343
Tyto furcata,USA_Texas,Dallas,32.77,-96.781,0,NA,225,333
Tyto furcata,USA_Texas,Dallas,32.77,-96.7815,0,NA,222,342
Tyto furcata,USA_Texas,Dallas,32.77,-96.782,0,NA,214,344
Tyto furcata,USA_Texas,Junction,30.48,-99.77,0,2,210,309
Tyto furcata,USA_Texas,Brownsville,25.92,-97.4925,0,2,219,340
Tyto furcata,USA_Texas,NuecesCo,27.73,-97.6405,0,1,233,337
Tyto furcata,USA_Texas,NuecesCo,27.73,-97.641,0,2,223,332
Tyto furcata,USA_Texas,NuecesCo,27.73,-97.6415,0,2,233,343
Tyto furcata,USA_Texas,NuecesCo,27.73,-97.642,0,2,215,333
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.447,0,1,236,332
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.4475,0,1,208,332
Tyto furcata,USA_Texas,CorpusChristiTX,27.75,-97.448,0,2,225,346
Tyto furcata,USA_Texas,Austin,30.25,-97.7305,0,1,220,339
Tyto furcata,USA_Texas,Sinton,28.03,-97.5,0,2,238,339
Tyto furcata,USA_Texas,WilsonCoTX,29.17,-98.09,0,1,222,343
Tyto furcata,USA_Texas,Brownsville,25.92,-97.493,0,2,236,332
Tyto furcata,USA_Texas,SanAntonioTX,29.45,-98.5,0,1,214,328
Tyto furcata,USA_Texas,SanAntonioTX,29.45,-98.5005,0,2,233,347
Tyto furcata,USA_Texas,Grapevine,32.96,-97.04,0,1,218,322
Tyto furcata,USA_Texas,Terrell,32.74,-96.34,0,2,226,356
Tyto furcata,USA_Texas,Greenville,33.17,-96.07,0,2,230,339
Tyto furcata,USA_Texas,Grapevine,32.96,-97.0405,0,1,213,343
Tyto furcata,USA_Texas,SanAntonioTX,29.45,-98.501,0,NA,227,345
Tyto furcata,USA_Utah,Ironton,40.2,-111.62,0,NA,226,339
Tyto furcata,USA_Utah,Ironton,40.2,-111.6205,0,NA,214,334
Tyto furcata,USA_Utah,LakeShore,40.13,-111.75,0,2,208,324
Tyto furcata,USA_Utah,Leamington,39.52,-112.27,0,2,230,341
Tyto furcata,USA_Utah,Provo,40.23,-111.64,0,1,221,319
Tyto furcata,USA_Utah,Provo,40.23,-111.6405,0,NA,223,339
Tyto furcata,USA_Utah,Provo,40.23,-111.641,0,2,215,332
Tyto furcata,USA_Utah,Provo,40.23,-111.6415,0,1,210,348
Tyto furcata,USA_Utah,Provo,40.23,-111.642,0,NA,224,354
Tyto furcata,USA_Utah,Provo,40.23,-111.6425,0,2,232,326
Tyto furcata,USA_Utah,SanAntonioUT,40.14,-111.39,0,1,226,347
Tyto furcata,USA_Utah,Springville,40.16,-111.61,0,1,226,340
Tyto furcata,USA_Utah,StAugustinaPlains,40.14,-111.3905,0,2,227,356
Tyto furcata,USA_Utah,BearRiverrefuge,41.46,-112.21,0,1,211,345
Tyto furcata,USA_Utah,DavisCounty,41.01,-112.01,0,NA,209,346
Tyto furcata,USA_Utah,Kanab,37.04,-112.52,0,NA,226,341
Tyto furcata,USA_Utah,Kanab,37.04,-112.5215,0,1,221,331
Tyto furcata,USA_Utah,SantaClaraRivers,37.14,-113.63,0,1,221,336
Tyto furcata,USA_Utah,Ogden,41.22,-111.96,0,1,214,338
Tyto furcata,USA_Virginia,Alexandria,38.81,-77.07,0,1,231,354
Tyto furcata,USA_Virginia,ChincoteagueIsland,37.93,-75.36,1,2,237,351
Tyto furcata,USA_Virginia,Arlington,38.88,-77.1005,0,1,224,345
Tyto furcata,USA_Virginia,WeyersCave,38.28,-78.91,0,2,223,334
Tyto furcata,USA_Virginia,Fairfax,38.83,-77.31,0,2,215,307
Tyto furcata,USA_Virginia,FourMileRun,38.84,-77.1,0,2,232,340
Tyto furcata,USA_Virginia,Herndon,38.98,-77.38,0,1,200,296
Tyto furcata,USA_Virginia,ManassasPark,38.71,-77.48,0,2,229,344
Tyto furcata,USA_Virginia,NelsonVA,37.79,-78.88,0,2,213,320
Tyto furcata,USA_Virginia,Farmville,37.3,-78.39,0,NA,217,351
Tyto furcata,USA_Washington,FernleyWA,47.36,-122.19,0,1,217,347
Tyto furcata,USA_Washington,Ellensburg,46.99,-120.5505,0,1,198,330
Tyto furcata,USA_Washington,KingstownWA,47.81,-122.51,0,1,238,344
Tyto furcata,USA_Washington,Prosser,46.21,-119.98,0,2,226,338
Tyto furcata,USA_Washington,Prosser,46.21,-119.9805,0,2,227,350
Tyto furcata,USA_Washington,Paterson,46,-119.59,0,2,222,344
Tyto furcata,USA_Washington,Paterson,46,-119.5905,0,1,216,331
Tyto furcata,USA_Washington,JamesTownWA,48.12,-123.09,0,1,205,319
Tyto furcata,USA_Washington,VancouverWA,45.77,-122.48,0,2,221,337
Tyto furcata,USA_Washington,ColumbiaWA,46.3,-117.9205,0,2,220,339
Tyto furcata,USA_Washington,CentralFerry,46.64,-117.8305,0,1,215,322
Tyto furcata,USA_Washington,MosesLake,47.15,-119.32,0,1,211,332
Tyto furcata,USA_Washington,MosesLake,47.15,-119.3205,0,2,227,337
Tyto furcata,USA_Washington,Quincy,47.22,-119.88,0,1,215,333
Tyto furcata,USA_Washington,GeorgeWA,47.12,-119.85,0,2,248,355
Tyto furcata,USA_Washington,MosesLake,47.15,-119.321,0,2,210,343
Tyto furcata,USA_Washington,GeorgeWA,47.12,-119.8505,0,2,226,350
Tyto furcata,USA_Washington,GeorgeWA,47.12,-119.851,0,2,228,351
Tyto furcata,USA_Washington,Centralia,46.72,-122.96,0,1,214,332
Tyto furcata,USA_Washington,Edison,48.56,-122.43,0,NA,226,337
Tyto furcata,USA_Washington,Spokane,47.69,-117.42,0,2,205,331
Tyto furcata,USA_Washington,Lowden,46.07,-118.62,0,2,222,344
Tyto furcata,USA_Washington,Burbank,46.19,-118.97,0,2,230,343
Tyto furcata,USA_Washington,WallaWalla,46.08,-118.38,0,2,223,331
Tyto furcata,USA_Washington,WallaWalla,46.08,-118.3805,0,1,204,323
Tyto furcata,USA_Washington,Moscow,46.73,-117.03,0,NA,231,344
Tyto furcata,USA_Washington,Pullman,46.73,-117.17,0,1,212,340
Tyto furcata,USA_Washington,Rosalia,47.23,-117.37,0,1,202,322
Tyto furcata,USA_Washington,Pullman,46.73,-117.1705,0,2,223,342
Tyto furcata,USA_Washington,UniontownWA,46.54,-117.08,0,2,239,345
Tyto furcata,USA_Washington,Colfax,46.89,-117.37,0,1,213,335
Tyto furcata,USA_Washington,SnakeRiver,46.65,-117.8,0,2,238,318
Tyto furcata,USA_Washington,Pullman,46.73,-117.1715,0,2,228,345
Tyto furcata,USA_Washington,Pullman,46.73,-117.172,0,2,211,335
Tyto furcata,USA_Washington,Colfax,46.89,-117.371,0,1,213,320
Tyto furcata,USA_Washington,CentralFerry,46.64,-117.83,0,1,219,318
Tyto furcata,USA_Washington,Colfax,46.89,-117.372,0,1,211,328
Tyto furcata,USA_Washington,Colfax,46.89,-117.3705,0,2,241,348
Tyto furcata,USA_Washington,Pullman,46.73,-117.1725,0,2,225,338
Tyto furcata,USA_Washington,Fallon,46.83,-117.12,0,2,222,330
Tyto furcata,USA_Washington,KamiakButte,46.86,-117.17,0,2,230,330
Tyto furcata,USA_Washington,Pullman,46.73,-117.173,0,2,233,336
Tyto furcata,USA_Washington,Colfax,46.89,-117.3715,0,2,226,325
Tyto furcata,USA_Washington,Pullman,46.73,-117.1735,0,1,211,330
Tyto furcata,USA_Washington,Pullman,46.73,-117.174,0,2,212,344
Tyto furcata,USA_Washington,Pullman,46.73,-117.1745,0,2,231,340
Tyto furcata,USA_Washington,SnakeRiver,46.65,-117.8005,0,1,201,320
Tyto furcata,USA_Washington,Pullman,46.73,-117.175,0,2,221,339
Tyto furcata,USA_Washington,Whitman,46.64,-117.37,0,2,215,336
Tyto furcata,USA_Washington,Yakima,46.46,-120.74,0,2,235,321
Tyto furcata,USA_Washington,Yakima,46.46,-120.7405,0,2,236,334
Tyto furcata,USA_Washington,Benton,46.15,-119.6,0,2,231,327
Tyto furcata,USA_Washington,Prosser,46.21,-119.981,0,2,218,335
Tyto furcata,USA_Washington,Coupeville,48.22,-122.69,1,2,219,337
Tyto furcata,USA_Washington,OakHarbor,48.3,-122.65,1,1,212,329
Tyto furcata,USA_Washington,Auburn,47.31,-122.23,0,2,211,347
Tyto furcata,USA_Washington,Auburn,47.31,-122.231,0,1,217,331
Tyto furcata,USA_Washington,Auburn,47.31,-122.2305,0,2,215,322
Tyto furcata,USA_Washington,Auburn,47.31,-122.2315,0,NA,204,327
Tyto furcata,USA_Washington,Bothell,47.76,-122.21,0,NA,213,342
Tyto furcata,USA_Washington,DuvallWA,47.75,-122.06,0,2,216,357
Tyto furcata,USA_Washington,Issaquah,47.53,-122.03,0,NA,230,343
Tyto furcata,USA_Washington,Medina,47.62,-122.23,0,2,214,340
Tyto furcata,USA_Washington,MercerIsland,47.57,-122.21,0,1,208,334
Tyto furcata,USA_Washington,RichardsRoad,47.58,-122.17,0,2,222,337
Tyto furcata,USA_Washington,SeaTac,47.45,-122.3105,0,1,226,330
Tyto furcata,USA_Washington,SeaTac,47.45,-122.31,0,1,206,337
Tyto furcata,USA_Washington,Seattle,47.59,-122.23,0,1,211,332
Tyto furcata,USA_Washington,Seattle,47.59,-122.2305,0,1,213,334
Tyto furcata,USA_Washington,Woodinville,47.75,-122.16,0,1,218,327
Tyto furcata,USA_Washington,Steilacoom,47.17,-122.6,0,2,221,323
Tyto furcata,USA_Washington,FridayHarbor,48.53,-123.0205,0,1,206,312
Tyto furcata,USA_Washington,MountVernon,48.42,-122.33,0,1,209,324
Tyto furcata,USA_Washington,Burlington,48.48,-122.331,0,2,212,333
Tyto furcata,USA_Washington,Burlington,48.48,-122.3305,0,2,218,352
Tyto furcata,USA_Washington,FirIsland,48.34,-122.39,1,2,226,333
Tyto furcata,USA_Washington,LaConner,48.39,-122.49,0,2,214,339
Tyto furcata,USA_Washington,MountVernon,48.42,-122.3305,0,2,212,332
Tyto furcata,USA_Washington,MountVernon,48.42,-122.331,0,1,217,336
Tyto furcata,USA_Washington,MountVernon,48.42,-122.3315,0,1,197,334
Tyto furcata,USA_Washington,MountVernon,48.42,-122.332,0,2,247,361
Tyto furcata,USA_Washington,MountVernon,48.42,-122.3325,0,2,228,344
Tyto furcata,USA_Washington,SedroWoolley,48.52,-122.19,0,1,214,350
Tyto furcata,USA_Washington,SedroWoolley,48.52,-122.1905,0,2,217,329
Tyto furcata,USA_Washington,SnohomishCounty,48.04,-121.6505,0,2,232,345
Tyto furcata,USA_Washington,betweenMarysvilleandEverett,48.02,-122.19,0,1,213,349
Tyto furcata,USA_Washington,Everett,47.98,-122.2,0,NA,220,347
Tyto furcata,USA_Washington,GraniteFalls,48.08,-121.97,0,2,216,350
Tyto furcata,USA_Washington,Snohomish,47.91,-122.1,0,1,214,317
Tyto furcata,USA_Washington,IslandCrossing,48.17,-122.19,0,2,225,360
Tyto furcata,USA_Washington,Stanwood,48.24,-122.3715,0,2,223,326
Tyto furcata,USA_Washington,Stanwood,48.24,-122.372,0,2,217,343
Tyto furcata,USA_Washington,Mabton,46.21,-119.95,0,2,223,335
Tyto furcata,USA_Washington,Othello,46.82,-119.1705,0,1,226,332
Tyto furcata,USA_Washington,Othello,46.82,-119.171,0,1,209,327
Tyto furcata,USA_Washington,Othello,46.82,-119.1715,0,2,215,339
Tyto furcata,USA_Washington,ConnellWA,46.67,-118.85,0,1,222,337
Tyto furcata,USA_Washington,CrescentValley,47.08,-122.18,0,1,208,337
Tyto furcata,USA_Washington,FoxIsland,47.24,-122.62,0,2,229,337
Tyto furcata,USA_Washington,Spanaway,47.1,-122.43,0,2,220,341
Tyto furcata,USA_Washington,Sumner,47.21,-122.24,0,2,239,343
Tyto furcata,USA_Washington,Tacoma,47.22,-122.45,0,1,204,321
Tyto furcata,USA_Washington,Tacoma,47.22,-122.4505,0,2,232,335
Tyto furcata,USA_Washington,Tacoma,47.22,-122.452,0,1,205,327
Tyto furcata,USA_Washington,WoodlandWA,46.19,-122.68,0,1,217,327
Tyto furcata,USA_Washington,GrantCounty,47.21,-119.47,0,1,206,334
Tyto furcata,USA_Washington,GrantCounty,47.21,-119.4705,0,2,219,338
Tyto furcata,USA_Washington,GrantCounty,47.21,-119.471,0,2,235,327
Tyto furcata,USA_Washington,Mattawa,46.73,-119.87,0,2,223,338
Tyto furcata,USA_Washington,Quincy,47.22,-119.8805,0,2,220,340
Tyto furcata,USA_Washington,Quincy,47.22,-119.881,0,1,212,339
Tyto furcata,USA_Washington,Quincy,47.22,-119.8815,0,2,226,329
Tyto furcata,USA_Washington,Quincy,47.22,-119.882,0,2,210,344
Tyto furcata,USA_Washington,Stratford,47.42,-119.28,0,2,220,346
Tyto furcata,USA_Washington,AberdeenWA,46.98,-123.83,0,1,221,345
Tyto furcata,USA_Washington,AberdeenWA,46.98,-123.835,0,1,210,337
Tyto furcata,USA_Washington,Ocosta,46.89,-124.03,0,1,210,328
